"SUID","EdgeBetweenness","interaction","MI sano","MI_","name","selected","shared interaction","shared name"
"35784","9811.59235639","0.18275",,"0.18275","GRPEL2 (0.18275) ZBTB21","false","0.18275","GRPEL2 (0.18275) ZBTB21"
"35785","46974.5177069","0.182854",,"0.182854","GRPEL2 (0.182854) UQCRC1","false","0.182854","GRPEL2 (0.182854) UQCRC1"
"35786","3084.45392732","0.185118",,"0.185118","GRPEL2 (0.185118) RLF","false","0.185118","GRPEL2 (0.185118) RLF"
"35787","2944.70943725","0.186012",,"0.186012","GRPEL2 (0.186012) SPATA2L","false","0.186012","GRPEL2 (0.186012) SPATA2L"
"35788","18751.40420786","0.191175",,"0.191175","GRPEL2 (0.191175) SCAF8","false","0.191175","GRPEL2 (0.191175) SCAF8"
"35789","8753.61117652","0.19511",,"0.19511","GRPEL2 (0.19511) TSC22D2","false","0.19511","GRPEL2 (0.19511) TSC22D2"
"35790","8140.96205","0.195283",,"0.195283","GRPEL2 (0.195283) PLK3","false","0.195283","GRPEL2 (0.195283) PLK3"
"35791","5517.7960085","0.202355",,"0.202355","GRPEL2 (0.202355) YOD1","false","0.202355","GRPEL2 (0.202355) YOD1"
"35792","10884.15778309","0.242227",,"0.242227","GRPEL2 (0.242227) NEDD9","false","0.242227","GRPEL2 (0.242227) NEDD9"
"35793","2399.49132183","0.182315",,"0.182315","SENP5 (0.182315) ZFP30","false","0.182315","SENP5 (0.182315) ZFP30"
"35794","3254.81975203","0.198271",,"0.198271","SENP5 (0.198271) ZBTB39","false","0.198271","SENP5 (0.198271) ZBTB39"
"35795","756.24166086","0.199809",,"0.199809","SENP5 (0.199809) ZNF594","false","0.199809","SENP5 (0.199809) ZNF594"
"35796","908.7774218","0.231808",,"0.231808","SENP5 (0.231808) ZBTB34","false","0.231808","SENP5 (0.231808) ZBTB34"
"35797","586.7480314","0.175111",,"0.175111","RAB32 (0.175111) SPTLC3","false","0.175111","RAB32 (0.175111) SPTLC3"
"35798","662.78172653","0.178532",,"0.178532","RAB32 (0.178532) ZNF621","false","0.178532","RAB32 (0.178532) ZNF621"
"35799","6973.14869197","0.185647",,"0.185647","RAB32 (0.185647) TBCC","false","0.185647","RAB32 (0.185647) TBCC"
"35800","4300.26446252","0.1867",,"0.1867","RAB32 (0.1867) TSC22D2","false","0.1867","RAB32 (0.1867) TSC22D2"
"35801","7654.69130762","0.19186",,"0.19186","RAB32 (0.19186) ZBTB48","false","0.19186","RAB32 (0.19186) ZBTB48"
"35802","1540.05495896","0.204099",,"0.204099","RAB32 (0.204099) SLC2A3","false","0.204099","RAB32 (0.204099) SLC2A3"
"35803","760.37185308","0.212821",,"0.212821","RAB32 (0.212821) ZBTB34","false","0.212821","RAB32 (0.212821) ZBTB34"
"35804","3328.86351616","0.222939",,"0.222939","RAB32 (0.222939) SPATA2L","false","0.222939","RAB32 (0.222939) SPATA2L"
"35805","3597.12617024","0.237178",,"0.237178","RAB32 (0.237178) ZBTB21","false","0.237178","RAB32 (0.237178) ZBTB21"
"35806","10.0","0.191287",,,"FAM219B (0.191287) PHC3","false","0.191287","FAM219B (0.191287) PHC3"
"35807","2.0","0.272935",,,"FAM21A (0.272935) FAM21C","false","0.272935","FAM21A (0.272935) FAM21C"
"35808","7171.3733033","0.189895",,"0.189895","FAM222B (0.189895) PTPN23","false","0.189895","FAM222B (0.189895) PTPN23"
"35809","12810.40970864","0.21391",,"0.21391","FAM222B (0.21391) PHF12","false","0.21391","FAM222B (0.21391) PHF12"
"35810","2.0","0.448625",,,"FAM225A (0.448625) FAM225B","false","0.448625","FAM225A (0.448625) FAM225B"
"35811","7352.88007568","0.179426",,"0.179426","TPST1 (0.179426) WNT7B","false","0.179426","TPST1 (0.179426) WNT7B"
"35812","5531.78227799","0.200478",,"0.200478","NUDT10 (0.200478) NUDT11","false","0.200478","NUDT10 (0.200478) NUDT11"
"35813","2.0","0.199428",,,"FAM46A (0.199428) GLE1","false","0.199428","FAM46A (0.199428) GLE1"
"35814","8426.0","0.177965",,"0.177965","FAM46B (0.177965) ZNF585A","false","0.177965","FAM46B (0.177965) ZNF585A"
"35815","16848.0","0.178721",,"0.178721","FAM50B (0.178721) UNC80","false","0.178721","FAM50B (0.178721) UNC80"
"35816","8426.0","0.182351",,"0.182351","FAM50B (0.182351) ZNF589","false","0.182351","FAM50B (0.182351) ZNF589"
"35817","9339.90740599","0.198714",,"0.198714","UNC80 (0.198714) UPK1B","false","0.198714","UNC80 (0.198714) UPK1B"
"35818","6792.02034055","0.17727",,"0.17727","JDP2 (0.17727) KLF4","false","0.17727","JDP2 (0.17727) KLF4"
"35819","11733.08406611","0.185695",,"0.185695","JDP2 (0.185695) TUBG1","false","0.185695","JDP2 (0.185695) TUBG1"
"35820","1248.78708603","0.176609",,"0.176609","MEPCE (0.176609) SERTAD3","false","0.176609","MEPCE (0.176609) SERTAD3"
"35821","2236.18167682","0.178755",,"0.178755","MEPCE (0.178755) MIDN","false","0.178755","MEPCE (0.178755) MIDN"
"35822","15421.49219757","0.176651",,"0.176651","PCF11 (0.176651) TSC22D2","false","0.176651","PCF11 (0.176651) TSC22D2"
"35823","3626.75206438","0.177187",,"0.177187","PCF11 (0.177187) SLC25A25","false","0.177187","PCF11 (0.177187) SLC25A25"
"35824","1502.44034625","0.178062",,"0.178062","PCF11 (0.178062) TMEM70","false","0.178062","PCF11 (0.178062) TMEM70"
"35825","7462.12516105","0.180723",,"0.180723","PCF11 (0.180723) ZC3H12A","false","0.180723","PCF11 (0.180723) ZC3H12A"
"35826","2178.77679031","0.189512",,"0.189512","PCF11 (0.189512) SERTAD3","false","0.189512","PCF11 (0.189512) SERTAD3"
"35827","12072.22048955","0.208199",,"0.208199","PCF11 (0.208199) UTP3","false","0.208199","PCF11 (0.208199) UTP3"
"35828","2427.65581401","0.235879",,"0.235879","PCF11 (0.235879) SERTAD1","false","0.235879","PCF11 (0.235879) SERTAD1"
"35829","16848.0","0.17598",,"0.17598","JMJD6 (0.17598) RASD1","false","0.17598","JMJD6 (0.17598) RASD1"
"35830","6074.39762295","0.194018",,"0.194018","JMJD6 (0.194018) SERTAD3","false","0.194018","JMJD6 (0.194018) SERTAD3"
"35831","4568.98484946","0.201936",,"0.201936","PPP1R10 (0.201936) TSC22D2","false","0.201936","PPP1R10 (0.201936) TSC22D2"
"35832","2.0","0.183822",,,"FAM63A (0.183822) LSM4","false","0.183822","FAM63A (0.183822) LSM4"
"35833","8426.0","0.235893",,"0.235893","FAM63B (0.235893) NBEAL1","false","0.235893","FAM63B (0.235893) NBEAL1"
"35834","12544.23257697","0.202753",,"0.202753","FAM65C (0.202753) FGF1","false","0.202753","FAM65C (0.202753) FGF1"
"35835","445.68111648","0.205742",,"0.205742","FAM65C (0.205742) MID1","false","0.205742","FAM65C (0.205742) MID1"
"35836","7940.78362878","0.209446",,"0.209446","FAM65C (0.209446) ST3GAL5","false","0.209446","FAM65C (0.209446) ST3GAL5"
"35837","8560.30275071","0.1886",,"0.1886","ST3GAL5 (0.1886) THSD7B","false","0.1886","ST3GAL5 (0.1886) THSD7B"
"35838","26784.31412086","0.190882",,"0.190882","ST3GAL5 (0.190882) TNFSF9","false","0.190882","ST3GAL5 (0.190882) TNFSF9"
"35839","23538.90528789","0.177109",,"0.177109","FAM69A (0.177109) VLDLR","false","0.177109","FAM69A (0.177109) VLDLR"
"35840","17598.07229576","0.192654",,"0.192654","FAM69A (0.192654) SAMD4A","false","0.192654","FAM69A (0.192654) SAMD4A"
"35841","8426.0","0.193665",,"0.193665","FAM78A (0.193665) SH3BP4","false","0.193665","FAM78A (0.193665) SH3BP4"
"35842","8426.0","0.191683",,"0.191683","FAM83F (0.191683) RSG1","false","0.191683","FAM83F (0.191683) RSG1"
"35843","16848.0","0.193439",,"0.193439","FAM83F (0.193439) MAP7","false","0.193439","FAM83F (0.193439) MAP7"
"35844","2.0","0.329658",,,"FAM86B1 (0.329658) FAM86B2","false","0.329658","FAM86B1 (0.329658) FAM86B2"
"35845","2.0","0.189717",,,"FAM89B (0.189717) SLC39A13","false","0.189717","FAM89B (0.189717) SLC39A13"
"35846","8426.0","0.175213",,"0.175213","FAM92A1 (0.175213) KLHDC9","false","0.175213","FAM92A1 (0.175213) KLHDC9"
"35847","13479.1223492","0.176008",,"0.176008","FAM98A (0.176008) RNF141","false","0.176008","FAM98A (0.176008) RNF141"
"35848","24482.78307529","0.176206",,"0.176206","FAM98A (0.176206) MARC2","false","0.176206","FAM98A (0.176206) MARC2"
"35849","8426.0","0.180723",,"0.180723","FAM98A (0.180723) KPNA1","false","0.180723","FAM98A (0.180723) KPNA1"
"35850","26587.15721591","0.181718",,"0.181718","FAM98A (0.181718) VLDLR","false","0.181718","FAM98A (0.181718) VLDLR"
"35851","16848.0","0.194809",,"0.194809","FAM98A (0.194809) MON1A","false","0.194809","FAM98A (0.194809) MON1A"
"35852","2.0","0.177578",,,"FAM98B (0.177578) GRAMD1A","false","0.177578","FAM98B (0.177578) GRAMD1A"
"35853","36274.72208152","0.175245",,"0.175245","FANCE (0.175245) MAP3K4","false","0.175245","FANCE (0.175245) MAP3K4"
"35854","8426.0","0.177636",,"0.177636","FANCE (0.177636) TTYH1","false","0.177636","FANCE (0.177636) TTYH1"
"35855","33680.0","0.181277",,"0.181277","FANCE (0.181277) ZDHHC15","false","0.181277","FANCE (0.181277) ZDHHC15"
"35856","23994.64437191","0.188605",,"0.188605","FANCE (0.188605) MAMDC2","false","0.188605","FANCE (0.188605) MAMDC2"
"35857","8426.0","0.175486",,"0.175486","FARSB (0.175486) PSMD14","false","0.175486","FARSB (0.175486) PSMD14"
"35858","2206.18022507","0.17622",,"0.17622","FAS (0.17622) PLK3","false","0.17622","FAS (0.17622) PLK3"
"35859","621.41129283","0.17659",,"0.17659","FAS (0.17659) FRAT2","false","0.17659","FAS (0.17659) FRAT2"
"35860","3818.52239749","0.17675",,"0.17675","FAS (0.17675) TSC22D2","false","0.17675","FAS (0.17675) TSC22D2"
"35861","300.52207092","0.177011",,"0.177011","FAS (0.177011) IFFO2","false","0.177011","FAS (0.177011) IFFO2"
"35862","359.70051153","0.177036",,"0.177036","FAS (0.177036) LRRC8E","false","0.177036","FAS (0.177036) LRRC8E"
"35863","1223.3524517","0.189478",,"0.189478","FAS (0.189478) TRA2B","false","0.189478","FAS (0.189478) TRA2B"
"35864","651.89401955","0.193606",,"0.193606","FASTKD5 (0.193606) TMEM70","false","0.193606","FASTKD5 (0.193606) TMEM70"
"35865","7774.10598045","0.257705",,"0.257705","FASTKD5 (0.257705) PCF11","false","0.257705","FASTKD5 (0.257705) PCF11"
"35866","8426.0","0.178657",,"0.178657","FAT1 (0.178657) TPST1","false","0.178657","FAT1 (0.178657) TPST1"
"35867","4316.57832083","0.177526",,"0.177526","FAU (0.177526) SNRPD2","false","0.177526","FAU (0.177526) SNRPD2"
"35868","12820.64000256","0.187908",,"0.187908","FAU (0.187908) TBCA","false","0.187908","FAU (0.187908) TBCA"
"35869","2741.88285559","0.193965",,"0.193965","FAU (0.193965) TRMT112","false","0.193965","FAU (0.193965) TRMT112"
"35870","5561.38807492","0.194855",,"0.194855","FAU (0.194855) PFDN5","false","0.194855","FAU (0.194855) PFDN5"
"35871","7788.17590263","0.179473",,"0.179473","SNRPD2 (0.179473) UBE2I","false","0.179473","SNRPD2 (0.179473) UBE2I"
"35872","5777.27292761","0.201474",,"0.201474","PFDN5 (0.201474) SEC11A","false","0.201474","PFDN5 (0.201474) SEC11A"
"35873","2.0","0.192399",,,"FBL (0.192399) PARD3","false","0.192399","FBL (0.192399) PARD3"
"35874","39858.78188381","0.226506",,"0.226506","SLIT2 (0.226506) SLIT3","false","0.226506","SLIT2 (0.226506) SLIT3"
"35875","3426.10943919","0.177269",,"0.177269","MAN1C1 (0.177269) OAF","false","0.177269","MAN1C1 (0.177269) OAF"
"35876","11101.02559571","0.227894",,"0.227894","MAN1C1 (0.227894) ST3GAL5","false","0.227894","MAN1C1 (0.227894) ST3GAL5"
"35877","2097.33181345","0.182777",,"0.182777","OMD (0.182777) PDGFRL","false","0.182777","OMD (0.182777) PDGFRL"
"35878","6464.31396067","0.206899",,"0.206899","OMD (0.206899) SLIT2","false","0.206899","OMD (0.206899) SLIT2"
"35879","29633.62155897","0.184608",,"0.184608","TMEM59 (0.184608) TRIP11","false","0.184608","TMEM59 (0.184608) TRIP11"
"35880","6809.6779478","0.191135",,"0.191135","TMEM59 (0.191135) TTC23","false","0.191135","TMEM59 (0.191135) TTC23"
"35881","2.0","0.193898",,,"FBRSL1 (0.193898) TGFB1","false","0.193898","FBRSL1 (0.193898) TGFB1"
"35882","8426.0","0.179278",,"0.179278","FBXL12 (0.179278) SLC10A3","false","0.179278","FBXL12 (0.179278) SLC10A3"
"35883","8426.0","0.178028",,"0.178028","FBXL15 (0.178028) TPGS1","false","0.178028","FBXL15 (0.178028) TPGS1"
"35884","2.0","0.176231",,,"FBXL17 (0.176231) POGK","false","0.176231","FBXL17 (0.176231) POGK"
"35885","8426.0","0.182528",,"0.182528","FBXL2 (0.182528) VASP","false","0.182528","FBXL2 (0.182528) VASP"
"35886","8426.0","0.176074",,"0.176074","FBXL6 (0.176074) MEGF8","false","0.176074","FBXL6 (0.176074) MEGF8"
"35887","8426.0","0.176846",,"0.176846","FBXL8 (0.176846) MIF","false","0.176846","FBXL8 (0.176846) MIF"
"35888","8426.0","0.174595",,"0.174595","FBXO10 (0.174595) MAGOH","false","0.174595","FBXO10 (0.174595) MAGOH"
"35889","7569.2758612","0.185749",,"0.185749","FBXO10 (0.185749) WSB2","false","0.185749","FBXO10 (0.185749) WSB2"
"35890","22554.94090552","0.189287",,"0.189287","FBXO10 (0.189287) PGM1","false","0.189287","FBXO10 (0.189287) PGM1"
"35891","8426.0","0.176202",,"0.176202","FBXO25 (0.176202) SEC24D","false","0.176202","FBXO25 (0.176202) SEC24D"
"35892","16934.00872581","0.180328",,"0.180328","RLF (0.180328) ZBTB21","false","0.180328","RLF (0.180328) ZBTB21"
"35893","2736.34573435","0.207093",,"0.207093","RLF (0.207093) ZNF594","false","0.207093","RLF (0.207093) ZNF594"
"35894","8426.0","0.212681",,"0.212681","FBXO42 (0.212681) WDR7","false","0.212681","FBXO42 (0.212681) WDR7"
"35895","13548.97124575","0.178575",,"0.178575","NLK (0.178575) ZNF2","false","0.178575","NLK (0.178575) ZNF2"
"35896","8426.0","0.215365",,"0.215365","NLK (0.215365) TEAD4","false","0.215365","NLK (0.215365) TEAD4"
"35897","13972.1861334","0.190373",,"0.190373","MYPOP (0.190373) SH3BP4","false","0.190373","MYPOP (0.190373) SH3BP4"
"35898","5653.81124247","0.199207",,"0.199207","MYPOP (0.199207) SIRT4","false","0.199207","MYPOP (0.199207) SIRT4"
"35899","3297.89138588","0.235255",,"0.235255","MYPOP (0.235255) ZBED8","false","0.235255","MYPOP (0.235255) ZBED8"
"35900","8849.74016325","0.240224",,"0.240224","MYPOP (0.240224) ZNF585A","false","0.240224","MYPOP (0.240224) ZNF585A"
"35901","5923.64353052","0.175168",,"0.175168","FBXO7 (0.175168) LSM2","false","0.175168","FBXO7 (0.175168) LSM2"
"35902","2751.27755675","0.201457",,"0.201457","FBXO7 (0.201457) KRTCAP2","false","0.201457","FBXO7 (0.201457) KRTCAP2"
"35903","7143.07236312","0.194103",,"0.194103","KRTCAP2 (0.194103) SNRPA","false","0.194103","KRTCAP2 (0.194103) SNRPA"
"35904","4022.20519363","0.200546",,"0.200546","KRTCAP2 (0.200546) NRM","false","0.200546","KRTCAP2 (0.200546) NRM"
"35905","31305.15377474","0.177258",,"0.177258","MRPL16 (0.177258) RBM47","false","0.177258","MRPL16 (0.177258) RBM47"
"35906","51749.14942654","0.17743",,"0.17743","MRPL16 (0.17743) USP22","false","0.17743","MRPL16 (0.17743) USP22"
"35907","29466.99574676","0.193375",,"0.193375","MRPL16 (0.193375) TIMMDC1","false","0.193375","MRPL16 (0.193375) TIMMDC1"
"35908","50444.15440975","0.205211",,"0.205211","MRPL16 (0.205211) SLIT3","false","0.205211","MRPL16 (0.205211) SLIT3"
"35909","13080.74010682","0.219046",,"0.219046","MRPL16 (0.219046) NDUFS8","false","0.219046","MRPL16 (0.219046) NDUFS8"
"35910","8426.0","0.189053",,"0.189053","FBXW2 (0.189053) MRPS31","false","0.189053","FBXW2 (0.189053) MRPS31"
"35911","72919.5510413","0.18456",,"0.18456","MED18 (0.18456) ZFP30","false","0.18456","MED18 (0.18456) ZFP30"
"35912","8426.0","0.185314",,"0.185314","MED18 (0.185314) MRPL30","false","0.185314","MED18 (0.185314) MRPL30"
"35913","4385.99917284","0.197018",,"0.197018","MED18 (0.197018) ZNF557","false","0.197018","MED18 (0.197018) ZNF557"
"35914","9630.29908145","0.239451",,"0.239451","MED18 (0.239451) NMNAT1","false","0.239451","MED18 (0.239451) NMNAT1"
"35915","16027.57057852","0.258202",,"0.258202","MED18 (0.258202) ZSWIM1","false","0.258202","MED18 (0.258202) ZSWIM1"
"35916","2.0","0.415085",,,"FCGR1A (0.415085) FCGR1B","false","0.415085","FCGR1A (0.415085) FCGR1B"
"35917","7835.30800228","0.1958",,"0.1958","FCGR2B (0.1958) LGMN","false","0.1958","FCGR2B (0.1958) LGMN"
"35918","8426.0","0.200644",,"0.200644","FCGR2B (0.200644) NCF2","false","0.200644","FCGR2B (0.200644) NCF2"
"35919","9012.69199772","0.213445",,"0.213445","FCGR2B (0.213445) SIGLEC1","false","0.213445","FCGR2B (0.213445) SIGLEC1"
"35920","16848.0","0.180498",,"0.180498","FEM1C (0.180498) SPTY2D1","false","0.180498","FEM1C (0.180498) SPTY2D1"
"35921","8426.0","0.198578",,"0.198578","FEM1C (0.198578) SLC6A16","false","0.198578","FEM1C (0.198578) SLC6A16"
"35922","8426.0","0.185514",,"0.185514","FER (0.185514) NBEAL1","false","0.185514","FER (0.185514) NBEAL1"
"35923","2.0","0.213807",,,"FES (0.213807) TNFRSF1B","false","0.213807","FES (0.213807) TNFRSF1B"
"35924","46310.18779606","0.180791",,"0.180791","FEZ1 (0.180791) NDUFB5","false","0.180791","FEZ1 (0.180791) NDUFB5"
"35925","9267.87249476","0.185559",,"0.185559","FEZ1 (0.185559) PAMR1","false","0.185559","FEZ1 (0.185559) PAMR1"
"35926","42560.5151536","0.201915",,"0.201915","FEZ1 (0.201915) NCS1","false","0.201915","FEZ1 (0.201915) NCS1"
"35927","15154.7718954","0.187984",,"0.187984","FXR2 (0.187984) GID4","false","0.187984","FXR2 (0.187984) GID4"
"35928","20136.83004","0.202724",,"0.202724","FXR2 (0.202724) STRADB","false","0.202724","FXR2 (0.202724) STRADB"
"35929","32588.8768454","0.205162",,"0.205162","FXR2 (0.205162) SH3BP4","false","0.205162","FXR2 (0.205162) SH3BP4"
"35930","8426.0","0.194396",,"0.194396","LMCD1 (0.194396) PECAM1","false","0.194396","LMCD1 (0.194396) PECAM1"
"35931","2.0","0.196379",,,"FGD3 (0.196379) SUSD3","false","0.196379","FGD3 (0.196379) SUSD3"
"35932","8426.0","0.181539",,"0.181539","USP22 (0.181539) VPS13C","false","0.181539","USP22 (0.181539) VPS13C"
"35933","78218.33758971","0.190154",,"0.190154","USP22 (0.190154) ZHX3","false","0.190154","USP22 (0.190154) ZHX3"
"35934","2.0","0.404217",,,"FGF14 (0.404217) ITGBL1","false","0.404217","FGF14 (0.404217) ITGBL1"
"35935","8426.0","0.207209",,"0.207209","FGF7 (0.207209) FOXO1","false","0.207209","FGF7 (0.207209) FOXO1"
"35936","25266.0","0.174794",,"0.174794","FOXO1 (0.174794) PER1","false","0.174794","FOXO1 (0.174794) PER1"
"35937","8426.0","0.19794",,"0.19794","FOXO1 (0.19794) PCDH18","false","0.19794","FOXO1 (0.19794) PCDH18"
"35938","2.0","0.212588",,,"FGFR1 (0.212588) PRPF18","false","0.212588","FGFR1 (0.212588) PRPF18"
"35939","8426.0","0.174829",,"0.174829","FGFR1OP (0.174829) RAB4B","false","0.174829","FGFR1OP (0.174829) RAB4B"
"35940","23461.06873308","0.186688",,"0.186688","FGFR1OP (0.186688) SLC35A3","false","0.186688","FGFR1OP (0.186688) SLC35A3"
"35941","5546.81182225","0.198181",,"0.198181","FGFR1OP (0.198181) SAR1B","false","0.198181","FGFR1OP (0.198181) SAR1B"
"35942","11685.34446603","0.230657",,"0.230657","FGFR1OP (0.230657) PANK3","false","0.230657","FGFR1OP (0.230657) PANK3"
"35943","3685.63700945","0.211808",,"0.211808","SAR1B (0.211808) ZFYVE16","false","0.211808","SAR1B (0.211808) ZFYVE16"
"35944","11460.92469122","0.227575",,"0.227575","SAR1B (0.227575) SIL1","false","0.227575","SAR1B (0.227575) SIL1"
"35945","4.0","0.175242",,,"FGFR3 (0.175242) ZNF385B","false","0.175242","FGFR3 (0.175242) ZNF385B"
"35946","8426.0","0.199829",,"0.199829","FHOD1 (0.199829) NNT","false","0.199829","FHOD1 (0.199829) NNT"
"35947","8426.0","0.187938",,"0.187938","FIG4 (0.187938) MESP1","false","0.187938","FIG4 (0.187938) MESP1"
"35948","16848.0","0.201361",,"0.201361","MESP1 (0.201361) ZNF287","false","0.201361","MESP1 (0.201361) ZNF287"
"35949","8426.0","0.193191",,"0.193191","FIGNL1 (0.193191) THAP1","false","0.193191","FIGNL1 (0.193191) THAP1"
"35950","16848.0","0.194454",,"0.194454","FIGNL1 (0.194454) GABPA","false","0.194454","FIGNL1 (0.194454) GABPA"
"35951","8426.0","0.189218",,"0.189218","GABPA (0.189218) RDX","false","0.189218","GABPA (0.189218) RDX"
"35952","4523.22990011","0.1927",,"0.1927","GABPA (0.1927) MIER1","false","0.1927","GABPA (0.1927) MIER1"
"35953","25374.23106229","0.194546",,"0.194546","GABPA (0.194546) PCGF5","false","0.194546","GABPA (0.194546) PCGF5"
"35954","3782.5390376","0.208201",,"0.208201","GABPA (0.208201) GULP1","false","0.208201","GABPA (0.208201) GULP1"
"35955","1033.03779043","0.174648",,"0.174648","FILIP1L (0.174648) FRAT2","false","0.174648","FILIP1L (0.174648) FRAT2"
"35956","8426.0","0.176099",,"0.176099","FILIP1L (0.176099) SLCO3A1","false","0.176099","FILIP1L (0.176099) SLCO3A1"
"35957","5034.77813195","0.181008",,"0.181008","FILIP1L (0.181008) ZBTB21","false","0.181008","FILIP1L (0.181008) ZBTB21"
"35958","1107.79148658","0.19276",,"0.19276","FILIP1L (0.19276) MCL1","false","0.19276","FILIP1L (0.19276) MCL1"
"35959","2636.05803291","0.196023",,"0.196023","FILIP1L (0.196023) SLC25A25","false","0.196023","FILIP1L (0.196023) SLC25A25"
"35960","1307.68172661","0.198698",,"0.198698","FILIP1L (0.198698) RNF122","false","0.198698","FILIP1L (0.198698) RNF122"
"35961","1113.24744117","0.204331",,"0.204331","FILIP1L (0.204331) FOSL2","false","0.204331","FILIP1L (0.204331) FOSL2"
"35962","2914.35713822","0.207306",,"0.207306","FILIP1L (0.207306) PLK3","false","0.207306","FILIP1L (0.207306) PLK3"
"35963","1924.21082114","0.217318",,"0.217318","FILIP1L (0.217318) WEE1","false","0.217318","FILIP1L (0.217318) WEE1"
"35964","9358.04821976","0.199451",,"0.199451","FIP1L1 (0.199451) PPIG","false","0.199451","FIP1L1 (0.199451) PPIG"
"35965","4487.45980053","0.21527",,"0.21527","FIP1L1 (0.21527) ZC3H13","false","0.21527","FIP1L1 (0.21527) ZC3H13"
"35966","8426.0","0.190178",,"0.190178","FITM1 (0.190178) HOOK1","false","0.190178","FITM1 (0.190178) HOOK1"
"35967","8426.0","0.181862",,"0.181862","FJX1 (0.181862) PDLIM7","false","0.181862","FJX1 (0.181862) PDLIM7"
"35968","17985.95257652","0.194925",,"0.194925","MESDC2 (0.194925) NFYC","false","0.194925","MESDC2 (0.194925) NFYC"
