"SUID","EdgeBetweenness","interaction","MI sano","MI_","MI_enfermos","name","selected","shared interaction","shared name"
"44842","10.02631579","0.403509",,,"0.403509","LSM1 (0.403509) PPAPDC1B","false","0.403509","LSM1 (0.403509) PPAPDC1B"
"44843","10.02631579","0.436147",,,"0.436147","LSM1 (0.436147) PROSC","false","0.436147","LSM1 (0.436147) PROSC"
"44844","15.03947368","0.552385",,,"0.552385","LSM1 (0.552385) WHSC1L1","false","0.552385","LSM1 (0.552385) WHSC1L1"
"44845","2.0","0.2262",,,"0.2262","ASNSD1 (0.2262) WDR75","false","0.2262","ASNSD1 (0.2262) WDR75"
"44846","2.0","0.500245",,,"0.500245","ASPH (0.500245) CLVS1","false","0.500245","ASPH (0.500245) CLVS1"
"44847","2.0","0.342418",,,"0.342418","ASPHD1 (0.342418) SEZ6L2","false","0.342418","ASPHD1 (0.342418) SEZ6L2"
"44848","15.74725275","0.174004",,,"0.174004","CEP131 (0.174004) LRRC45","false","0.174004","CEP131 (0.174004) LRRC45"
"44849","78.39304029","0.174893",,,"0.174893","CEP131 (0.174893) SIRT7","false","0.174893","CEP131 (0.174893) SIRT7"
"44850","5.09047619","0.173577",,,"0.173577","ENTHD2 (0.173577) OXLD1","false","0.173577","ENTHD2 (0.173577) OXLD1"
"44851","26.73333333","0.176649",,,"0.176649","ENTHD2 (0.176649) NPLOC4","false","0.176649","ENTHD2 (0.176649) NPLOC4"
"44852","48.2952381","0.204484",,,"0.204484","ENTHD2 (0.204484) GPS1","false","0.204484","ENTHD2 (0.204484) GPS1"
"44853","22.44603175","0.229951",,,"0.229951","ENTHD2 (0.229951) SIRT7","false","0.229951","ENTHD2 (0.229951) SIRT7"
"44854","16.88571429","0.257063",,,"0.257063","ENTHD2 (0.257063) HGS","false","0.257063","ENTHD2 (0.257063) HGS"
"44855","5.9468254","0.160513",,,"0.160513","LRRC45 (0.160513) PCYT2","false","0.160513","LRRC45 (0.160513) PCYT2"
"44856","19.49920635","0.195212",,,"0.195212","LRRC45 (0.195212) SIRT7","false","0.195212","LRRC45 (0.195212) SIRT7"
"44857","24.69551282","0.219335",,,"0.219335","LRRC45 (0.219335) MRPL12","false","0.219335","LRRC45 (0.219335) MRPL12"
"44858","5.05106838","0.262847",,,"0.262847","LRRC45 (0.262847) STRA13","false","0.262847","LRRC45 (0.262847) STRA13"
"44859","100.0","0.162384",,,"0.162384","ASTE1 (0.162384) PIK3R4","false","0.162384","ASTE1 (0.162384) PIK3R4"
"44860","116.0","0.178422",,,"0.178422","ASTE1 (0.178422) MSL2","false","0.178422","ASTE1 (0.178422) MSL2"
"44861","17.0","0.180855",,,"0.180855","PIK3R4 (0.180855) TOPBP1","false","0.180855","PIK3R4 (0.180855) TOPBP1"
"44862","64.0","0.160775",,,"0.160775","MSL2 (0.160775) RYK","false","0.160775","MSL2 (0.160775) RYK"
"44863","152.0","0.181684",,,"0.181684","MSL2 (0.181684) ZNF148","false","0.181684","MSL2 (0.181684) ZNF148"
"44864","6.0","0.164806",,,"0.164806","ASUN (0.164806) MRPS35","false","0.164806","ASUN (0.164806) MRPS35"
"44865","4.0","0.178228",,,"0.178228","ASUN (0.178228) MED21","false","0.178228","ASUN (0.178228) MED21"
"44866","4.0","0.181114",,,"0.181114","ASUN (0.181114) FGFR1OP2","false","0.181114","ASUN (0.181114) FGFR1OP2"
"44867","10.0","0.162417",,,"0.162417","MED21 (0.162417) STK38L","false","0.162417","MED21 (0.162417) STK38L"
"44868","10.0","0.198089",,,"0.198089","MED21 (0.198089) MRPS35","false","0.198089","MED21 (0.198089) MRPS35"
"44869","6.0","0.209362",,,"0.209362","FGFR1OP2 (0.209362) MED21","false","0.209362","FGFR1OP2 (0.209362) MED21"
"44870","240.0","0.161201",,,"0.161201","ASXL1 (0.161201) CDK5RAP1","false","0.161201","ASXL1 (0.161201) CDK5RAP1"
"44871","56.0","0.16377",,,"0.16377","ASXL1 (0.16377) KIF3B","false","0.16377","ASXL1 (0.16377) KIF3B"
"44872","156.0","0.166265",,,"0.166265","ASXL1 (0.166265) PLAGL2","false","0.166265","ASXL1 (0.166265) PLAGL2"
"44873","12.0","0.175265",,,"0.175265","CDK5RAP1 (0.175265) EIF2S2","false","0.175265","CDK5RAP1 (0.175265) EIF2S2"
"44874","264.0","0.175781",,,"0.175781","CDK5RAP1 (0.175781) ITCH","false","0.175781","CDK5RAP1 (0.175781) ITCH"
"44875","108.0","0.16759",,,"0.16759","PLAGL2 (0.16759) TM9SF4","false","0.16759","PLAGL2 (0.16759) TM9SF4"
"44876","252.0","0.159389",,,"0.159389","ATAD1 (0.159389) PTENP1","false","0.159389","ATAD1 (0.159389) PTENP1"
"44877","252.0","0.159632",,,"0.159632","ATAD1 (0.159632) PTEN","false","0.159632","ATAD1 (0.159632) PTEN"
"44878","664.0","0.177771",,,"0.177771","ATAD1 (0.177771) WAPAL","false","0.177771","ATAD1 (0.177771) WAPAL"
"44879","2.0","0.692679",,,"0.692679","PTEN (0.692679) PTENP1","false","0.692679","PTEN (0.692679) PTENP1"
"44880","41.0","0.159546",,,"0.159546","ATAD3A (0.159546) CPSF3L","false","0.159546","ATAD3A (0.159546) CPSF3L"
"44881","16.66666667","0.171535",,,"0.171535","ATAD3A (0.171535) CDK11B","false","0.171535","ATAD3A (0.171535) CDK11B"
"44882","11.33333333","0.19779",,,"0.19779","ATAD3A (0.19779) NOC2L","false","0.19779","ATAD3A (0.19779) NOC2L"
"44883","55.0","0.235312",,,"0.235312","ATAD3A (0.235312) AURKAIP1","false","0.235312","ATAD3A (0.235312) AURKAIP1"
"44884","64.0","0.29929",,,"0.29929","ATAD3A (0.29929) ATAD3B","false","0.29929","ATAD3A (0.29929) ATAD3B"
"44885","52.05714286","0.160887",,,"0.160887","CPSF3L (0.160887) CPTP","false","0.160887","CPSF3L (0.160887) CPTP"
"44886","36.34761905","0.161718",,,"0.161718","CPSF3L (0.161718) LRRC47","false","0.161718","CPSF3L (0.161718) LRRC47"
"44887","28.31904762","0.168776",,,"0.168776","CPSF3L (0.168776) NADK","false","0.168776","CPSF3L (0.168776) NADK"
"44888","18.81904762","0.174348",,,"0.174348","CPSF3L (0.174348) SDF4","false","0.174348","CPSF3L (0.174348) SDF4"
"44889","22.31904762","0.192164",,,"0.192164","CPSF3L (0.192164) MRPL20","false","0.192164","CPSF3L (0.192164) MRPL20"
"44890","14.65238095","0.203146",,,"0.203146","CPSF3L (0.203146) SSU72","false","0.203146","CPSF3L (0.203146) SSU72"
"44891","10.33333333","0.222603",,,"0.222603","CPSF3L (0.222603) NOC2L","false","0.222603","CPSF3L (0.222603) NOC2L"
"44892","52.7952381","0.166389",,,"0.166389","CDK11B (0.166389) LRRC47","false","0.166389","CDK11B (0.166389) LRRC47"
"44893","4.5","0.176968",,,"0.176968","CDK11B (0.176968) NOC2L","false","0.176968","CDK11B (0.176968) NOC2L"
"44894","13.16666667","0.178046",,,"0.178046","CDK11B (0.178046) SDF4","false","0.178046","CDK11B (0.178046) SDF4"
"44895","15.63333333","0.187181",,,"0.187181","CDK11B (0.187181) SSU72","false","0.187181","CDK11B (0.187181) SSU72"
"44896","19.13333333","0.191733",,,"0.191733","CDK11B (0.191733) CPSF3L","false","0.191733","CDK11B (0.191733) CPSF3L"
"44897","9.06666667","0.198042",,,"0.198042","NOC2L (0.198042) SDF4","false","0.198042","NOC2L (0.198042) SDF4"
"44898","28.46666667","0.160689",,,"0.160689","AURKAIP1 (0.160689) CCNL2","false","0.160689","AURKAIP1 (0.160689) CCNL2"
"44899","21.81190476","0.168519",,,"0.168519","AURKAIP1 (0.168519) GNB1","false","0.168519","AURKAIP1 (0.168519) GNB1"
"44900","22.66666667","0.173228",,,"0.173228","AURKAIP1 (0.173228) PEX10","false","0.173228","AURKAIP1 (0.173228) PEX10"
"44901","25.31904762","0.176279",,,"0.176279","AURKAIP1 (0.176279) CPTP","false","0.176279","AURKAIP1 (0.176279) CPTP"
"44902","39.5952381","0.18205",,,"0.18205","AURKAIP1 (0.18205) RER1","false","0.18205","AURKAIP1 (0.18205) RER1"
"44903","11.57142857","0.189855",,,"0.189855","AURKAIP1 (0.189855) SDF4","false","0.189855","AURKAIP1 (0.189855) SDF4"
"44904","9.16666667","0.19367",,,"0.19367","AURKAIP1 (0.19367) SSU72","false","0.19367","AURKAIP1 (0.19367) SSU72"
"44905","34.42857143","0.195925",,,"0.195925","AURKAIP1 (0.195925) CDK11B","false","0.195925","AURKAIP1 (0.195925) CDK11B"
"44906","20.16666667","0.198795",,,"0.198795","AURKAIP1 (0.198795) DVL1","false","0.198795","AURKAIP1 (0.198795) DVL1"
"44907","19.25952381","0.215614",,,"0.215614","AURKAIP1 (0.215614) CPSF3L","false","0.215614","AURKAIP1 (0.215614) CPSF3L"
"44908","20.7952381","0.216307",,,"0.216307","AURKAIP1 (0.216307) NOC2L","false","0.216307","AURKAIP1 (0.216307) NOC2L"
"44909","28.96666667","0.220828",,,"0.220828","AURKAIP1 (0.220828) UBE2J2","false","0.220828","AURKAIP1 (0.220828) UBE2J2"
"44910","12.5","0.275616",,,"0.275616","AURKAIP1 (0.275616) MRPL20","false","0.275616","AURKAIP1 (0.275616) MRPL20"
"44911","37.0","0.159926",,,"0.159926","ATAD5 (0.159926) RNF135","false","0.159926","ATAD5 (0.159926) RNF135"
"44912","44.0","0.177843",,,"0.177843","ATAD5 (0.177843) CRLF3","false","0.177843","ATAD5 (0.177843) CRLF3"
"44913","374.0","0.183404",,,"0.183404","ATAD5 (0.183404) GOSR1","false","0.183404","ATAD5 (0.183404) GOSR1"
"44914","259.0","0.201015",,,"0.201015","ATAD5 (0.201015) NF1","false","0.201015","ATAD5 (0.201015) NF1"
"44915","2.0","0.245116",,,"0.245116","ATAD5 (0.245116) TEFM","false","0.245116","ATAD5 (0.245116) TEFM"
"44916","37.0","0.164111",,,"0.164111","RNF135 (0.164111) TEFM","false","0.164111","RNF135 (0.164111) TEFM"
"44917","44.0","0.171889",,,"0.171889","CRLF3 (0.171889) TEFM","false","0.171889","CRLF3 (0.171889) TEFM"
"44918","374.0","0.161265",,,"0.161265","GOSR1 (0.161265) TEFM","false","0.161265","GOSR1 (0.161265) TEFM"
"44919","832.0","0.189335",,,"0.189335","GOSR1 (0.189335) NSRP1","false","0.189335","GOSR1 (0.189335) NSRP1"
"44920","14.0","0.163802",,,"0.163802","NF1 (0.163802) RNF135","false","0.163802","NF1 (0.163802) RNF135"
"44921","259.0","0.173784",,,"0.173784","NF1 (0.173784) TEFM","false","0.173784","NF1 (0.173784) TEFM"
"44922","468.0","0.179004",,,"0.179004","NF1 (0.179004) SUZ12","false","0.179004","NF1 (0.179004) SUZ12"
"44923","127.13333333","0.167537",,,"0.167537","ATE1 (0.167537) ZRANB1","false","0.167537","ATE1 (0.167537) ZRANB1"
"44924","592.63333333","0.185199",,,"0.185199","ATE1 (0.185199) MCMBP","false","0.185199","ATE1 (0.185199) MCMBP"
"44925","145.0","0.188007",,,"0.188007","ATE1 (0.188007) IKZF5","false","0.188007","ATE1 (0.188007) IKZF5"
"44926","59.5","0.192486",,,"0.192486","ATE1 (0.192486) FAM175B","false","0.192486","ATE1 (0.192486) FAM175B"
"44927","340.0","0.206626",,,"0.206626","ATE1 (0.206626) NSMCE4A","false","0.206626","ATE1 (0.206626) NSMCE4A"
"44928","172.0","0.167422",,,"0.167422","MCMBP (0.167422) WDR11","false","0.167422","MCMBP (0.167422) WDR11"
"44929","89.01904762","0.174124",,,"0.174124","MCMBP (0.174124) PRDX3","false","0.174124","MCMBP (0.174124) PRDX3"
"44930","88.01904762","0.177843",,,"0.177843","MCMBP (0.177843) SFXN4","false","0.177843","MCMBP (0.177843) SFXN4"
"44931","2009.41428571","0.220504",,,"0.220504","MCMBP (0.220504) SMC3","false","0.220504","MCMBP (0.220504) SMC3"
"44932","18.16666667","0.294292",,,"0.294292","MCMBP (0.294292) TIAL1","false","0.294292","MCMBP (0.294292) TIAL1"
"44933","91.68571429","0.30696",,,"0.30696","MCMBP (0.30696) SEC23IP","false","0.30696","MCMBP (0.30696) SEC23IP"
"44934","48.33333333","0.169856",,,"0.169856","IKZF5 (0.169856) ZRANB1","false","0.169856","IKZF5 (0.169856) ZRANB1"
"44935","172.0","0.182851",,,"0.182851","IKZF5 (0.182851) PLEKHA1","false","0.182851","IKZF5 (0.182851) PLEKHA1"
"44936","134.66666667","0.164412",,,"0.164412","FAM175B (0.164412) PPP2R2D","false","0.164412","FAM175B (0.164412) PPP2R2D"
"44937","631.3","0.183093",,,"0.183093","FAM175B (0.183093) TIAL1","false","0.183093","FAM175B (0.183093) TIAL1"
"44938","152.0","0.18353",,,"0.18353","FAM175B (0.18353) METTL10","false","0.18353","FAM175B (0.18353) METTL10"
"44939","55.66666667","0.185951",,,"0.185951","FAM175B (0.185951) GLRX3","false","0.185951","FAM175B (0.185951) GLRX3"
"44940","630.13333333","0.194113",,,"0.194113","FAM175B (0.194113) MCMBP","false","0.194113","FAM175B (0.194113) MCMBP"
"44941","311.0","0.209076",,,"0.209076","FAM175B (0.209076) IKZF5","false","0.209076","FAM175B (0.209076) IKZF5"
"44942","189.6","0.337365",,,"0.337365","FAM175B (0.337365) ZRANB1","false","0.337365","FAM175B (0.337365) ZRANB1"
"44943","172.0","0.159596",,,"0.159596","NSMCE4A (0.159596) TACC2","false","0.159596","NSMCE4A (0.159596) TACC2"
"44944","20.0","0.162323",,,"0.162323","ATF3 (0.162323) NR4A1","false","0.162323","ATF3 (0.162323) NR4A1"
"44945","21.0","0.162763",,,"0.162763","NR4A1 (0.162763) ZFP36","false","0.162763","NR4A1 (0.162763) ZFP36"
"44946","90.0","0.166466",,,"0.166466","ATF6B (0.166466) BAG6","false","0.166466","ATF6B (0.166466) BAG6"
"44947","17.92307692","0.174808",,,"0.174808","C11orf49 (0.174808) CKAP5","false","0.174808","C11orf49 (0.174808) CKAP5"
"44948","52.0","0.181129",,,"0.181129","ATG14 (0.181129) NAA30","false","0.181129","ATG14 (0.181129) NAA30"
"44949","28.0","0.195424",,,"0.195424","ATG14 (0.195424) FBXO34","false","0.195424","ATG14 (0.195424) FBXO34"
"44950","2.0","0.193025",,,"0.193025","ATG16L1 (0.193025) DGKD","false","0.193025","ATG16L1 (0.193025) DGKD"
"44951","381.94586151","0.160337",,,"0.160337","ATG2A (0.160337) OTUB1","false","0.160337","ATG2A (0.160337) OTUB1"
"44952","197.60855666","0.168179",,,"0.168179","ATG2A (0.168179) MAP3K11","false","0.168179","ATG2A (0.168179) MAP3K11"
"44953","45.81794872","0.168601",,,"0.168601","ATG2A (0.168601) PCNXL3","false","0.168601","ATG2A (0.168601) PCNXL3"
"44954","5.98058608","0.172108",,,"0.172108","ATG2A (0.172108) ZFPL1","false","0.172108","ATG2A (0.172108) ZFPL1"
"44955","501.97892659","0.178274",,,"0.178274","ATG2A (0.178274) RELA","false","0.178274","ATG2A (0.178274) RELA"
"44956","7.08571429","0.180381",,,"0.180381","ATG2A (0.180381) SYVN1","false","0.180381","ATG2A (0.180381) SYVN1"
"44957","187.96909939","0.180609",,,"0.180609","ATG2A (0.180609) SCYL1","false","0.180609","ATG2A (0.180609) SCYL1"
"44958","26.67697076","0.182152",,,"0.182152","ATG2A (0.182152) MRPL49","false","0.182152","ATG2A (0.182152) MRPL49"
"44959","385.2972157","0.243496",,,"0.243496","ATG2A (0.243496) MEN1","false","0.243496","ATG2A (0.243496) MEN1"
"44960","314.50272076","0.160685",,,"0.160685","OTUB1 (0.160685) ZFPL1","false","0.160685","OTUB1 (0.160685) ZFPL1"
"44961","266.0","0.168484",,,"0.168484","OTUB1 (0.168484) RTN3","false","0.168484","OTUB1 (0.168484) RTN3"
"44962","250.8","0.179873",,,"0.179873","OTUB1 (0.179873) STIP1","false","0.179873","OTUB1 (0.179873) STIP1"
"44963","414.41892653","0.200069",,,"0.200069","OTUB1 (0.200069) TRMT112","false","0.200069","OTUB1 (0.200069) TRMT112"
"44964","215.64755544","0.169609",,,"0.169609","MAP3K11 (0.169609) MRPL49","false","0.169609","MAP3K11 (0.169609) MRPL49"
"44965","9.36666667","0.169929",,,"0.169929","MAP3K11 (0.169929) MUS81","false","0.169929","MAP3K11 (0.169929) MUS81"
"44966","18.54665705","0.197717",,,"0.197717","MAP3K11 (0.197717) SSSCA1","false","0.197717","MAP3K11 (0.197717) SSSCA1"
"44967","3.63333333","0.227196",,,"0.227196","MAP3K11 (0.227196) SCYL1","false","0.227196","MAP3K11 (0.227196) SCYL1"
"44968","38.18019044","0.257581",,,"0.257581","MAP3K11 (0.257581) PCNXL3","false","0.257581","MAP3K11 (0.257581) PCNXL3"
"44969","7.93333333","0.302906",,,"0.302906","MAP3K11 (0.302906) RELA","false","0.302906","MAP3K11 (0.302906) RELA"
"44970","8.61042742","0.181967",,,"0.181967","PCNXL3 (0.181967) SSSCA1","false","0.181967","PCNXL3 (0.181967) SSSCA1"
"44971","40.2417289","0.223688",,,"0.223688","PCNXL3 (0.223688) SCYL1","false","0.223688","PCNXL3 (0.223688) SCYL1"
"44972","91.12905005","0.234307",,,"0.234307","PCNXL3 (0.234307) RELA","false","0.234307","PCNXL3 (0.234307) RELA"
"44973","970.75672758","0.171937",,,"0.171937","RELA (0.171937) SF3B2","false","0.171937","RELA (0.171937) SF3B2"
"44974","592.14396185","0.179869",,,"0.179869","RELA (0.179869) ZFPL1","false","0.179869","RELA (0.179869) ZFPL1"
"44975","340.94061029","0.185859",,,"0.185859","RELA (0.185859) SYVN1","false","0.185859","RELA (0.185859) SYVN1"
"44976","45.07123617","0.254771",,,"0.254771","RELA (0.254771) SSSCA1","false","0.254771","RELA (0.254771) SSSCA1"
"44977","6.3","0.277018",,,"0.277018","RELA (0.277018) SCYL1","false","0.277018","RELA (0.277018) SCYL1"
"44978","7.73333333","0.226992",,,"0.226992","SYVN1 (0.226992) ZFPL1","false","0.226992","SYVN1 (0.226992) ZFPL1"
"44979","1030.76657819","0.163049",,,"0.163049","SCYL1 (0.163049) SF3B2","false","0.163049","SCYL1 (0.163049) SF3B2"
"44980","130.44671957","0.181586",,,"0.181586","SCYL1 (0.181586) SYVN1","false","0.181586","SCYL1 (0.181586) SYVN1"
"44981","221.64818165","0.19728",,,"0.19728","SCYL1 (0.19728) ZFPL1","false","0.19728","SCYL1 (0.19728) ZFPL1"
"44982","18.34665705","0.236316",,,"0.236316","SCYL1 (0.236316) SSSCA1","false","0.236316","SCYL1 (0.236316) SSSCA1"
"44983","870.54260364","0.159369",,,"0.159369","MRPL49 (0.159369) OTUB1","false","0.159369","MRPL49 (0.159369) OTUB1"
"44984","298.49471968","0.163735",,,"0.163735","MRPL49 (0.163735) SNX15","false","0.163735","MRPL49 (0.163735) SNX15"
"44985","21.21219647","0.164879",,,"0.164879","MRPL49 (0.164879) ZFPL1","false","0.164879","MRPL49 (0.164879) ZFPL1"
"44986","574.14129596","0.16925",,,"0.16925","MRPL49 (0.16925) RELA","false","0.16925","MRPL49 (0.16925) RELA"
"44987","128.35690452","0.169628",,,"0.169628","MRPL49 (0.169628) POLA2","false","0.169628","MRPL49 (0.169628) POLA2"
"44988","210.97573445","0.178857",,,"0.178857","MRPL49 (0.178857) SCYL1","false","0.178857","MRPL49 (0.178857) SCYL1"
"44989","26.14827723","0.198235",,,"0.198235","MRPL49 (0.198235) SYVN1","false","0.198235","MRPL49 (0.198235) SYVN1"
"44990","266.0","0.167595",,,"0.167595","MEN1 (0.167595) SF1","false","0.167595","MEN1 (0.167595) SF1"
"44991","74.4295215","0.171777",,,"0.171777","MEN1 (0.171777) SNX15","false","0.171777","MEN1 (0.171777) SNX15"
"44992","112.61084018","0.172809",,,"0.172809","MEN1 (0.172809) OTUB1","false","0.172809","MEN1 (0.172809) OTUB1"
"44993","313.05413959","0.191665",,,"0.191665","MEN1 (0.191665) ZFPL1","false","0.191665","MEN1 (0.191665) ZFPL1"
"44994","304.37436052","0.223393",,,"0.223393","MEN1 (0.223393) SYVN1","false","0.223393","MEN1 (0.223393) SYVN1"
"44995","3.0","0.171336",,,"0.171336","ATG3 (0.171336) ATP6V1A","false","0.171336","ATG3 (0.171336) ATP6V1A"
"44996","4.0","0.174225",,,"0.174225","ATG3 (0.174225) NAA50","false","0.174225","ATG3 (0.174225) NAA50"
"44997","5.0","0.184105",,,"0.184105","ATG3 (0.184105) C3orf17","false","0.184105","ATG3 (0.184105) C3orf17"
"44998","7.0","0.180788",,,"0.180788","ATP6V1A (0.180788) NAA50","false","0.180788","ATP6V1A (0.180788) NAA50"
"44999","6.0","0.170081",,,"0.170081","NAA50 (0.170081) QTRTD1","false","0.170081","NAA50 (0.170081) QTRTD1"
"45000","4.0","0.185177",,,"0.185177","C3orf17 (0.185177) KIAA2018","false","0.185177","C3orf17 (0.185177) KIAA2018"
"45001","4.0","0.20705",,,"0.20705","C3orf17 (0.20705) QTRTD1","false","0.20705","C3orf17 (0.20705) QTRTD1"
"45002","3.0","0.223468",,,"0.223468","C3orf17 (0.223468) NAA50","false","0.223468","C3orf17 (0.223468) NAA50"
"45003","6.0","0.174868",,,"0.174868","ATG4B (0.174868) PPP1R7","false","0.174868","ATG4B (0.174868) PPP1R7"
"45004","8.0","0.181277",,,"0.181277","ATG4B (0.181277) ILKAP","false","0.181277","ATG4B (0.181277) ILKAP"
"45005","6.0","0.196141",,,"0.196141","ATG4B (0.196141) STK25","false","0.196141","ATG4B (0.196141) STK25"
"45006","5.0","0.198911",,,"0.198911","ATG4B (0.198911) ING5","false","0.198911","ATG4B (0.198911) ING5"
"45007","6.0","0.200799",,,"0.200799","ATG4B (0.200799) THAP4","false","0.200799","ATG4B (0.200799) THAP4"
"45008","10.0","0.227934",,,"0.227934","ATG4B (0.227934) DTYMK","false","0.227934","ATG4B (0.227934) DTYMK"
"45009","12.5","0.163599",,,"0.163599","PPP1R7 (0.163599) SEPT2","false","0.163599","PPP1R7 (0.163599) SEPT2"
"45010","7.5","0.203181",,,"0.203181","PPP1R7 (0.203181) STK25","false","0.203181","PPP1R7 (0.203181) STK25"
"45011","7.5","0.218257",,,"0.218257","STK25 (0.218257) THAP4","false","0.218257","STK25 (0.218257) THAP4"
"45012","6.0","0.182113",,,"0.182113","ING5 (0.182113) STK25","false","0.182113","ING5 (0.182113) STK25"
"45013","72.0","0.167186",,,"0.167186","DTYMK (0.167186) GIGYF2","false","0.167186","DTYMK (0.167186) GIGYF2"
"45014","13.0","0.174468",,,"0.174468","DTYMK (0.174468) ING5","false","0.174468","DTYMK (0.174468) ING5"
"45015","18.0","0.181464",,,"0.181464","DTYMK (0.181464) PPP1R7","false","0.181464","DTYMK (0.181464) PPP1R7"
"45016","18.0","0.18882",,,"0.18882","DTYMK (0.18882) THAP4","false","0.18882","DTYMK (0.18882) THAP4"
"45017","16.0","0.194615",,,"0.194615","DTYMK (0.194615) ILKAP","false","0.194615","DTYMK (0.194615) ILKAP"
"45018","22.0","0.232508",,,"0.232508","DTYMK (0.232508) STK25","false","0.232508","DTYMK (0.232508) STK25"
"45019","44.0","0.184768",,,"0.184768","ATG5 (0.184768) HACE1","false","0.184768","ATG5 (0.184768) HACE1"
"45020","22.6","0.195434",,,"0.195434","ATG5 (0.195434) SNX3","false","0.195434","ATG5 (0.195434) SNX3"
"45021","117.53333333","0.200243",,,"0.200243","ATG5 (0.200243) CDC40","false","0.200243","ATG5 (0.200243) CDC40"
"45022","44.0","0.200261",,,"0.200261","ATG5 (0.200261) PREP","false","0.200261","ATG5 (0.200261) PREP"
"45023","13.86666667","0.220132",,,"0.220132","ATG5 (0.220132) C6orf203","false","0.220132","ATG5 (0.220132) C6orf203"
"45024","13.86666667","0.22672",,,"0.22672","ATG5 (0.22672) PDSS2","false","0.22672","ATG5 (0.22672) PDSS2"
